timestamp,voltage,current,temperature,humidity,light_intensity,thermistor_temp,efficiency,relay_status,fault_type,confidence,power
2026-02-10T21:30:03.482460,0.71,-8.490028,0.0,0.0,1117.0,16.15425,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:30:06.226746,0.71,-8.490028,0.0,0.0,1126.0,16.15467,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:30:09.026327,0.71,-8.490028,0.0,0.0,1125.0,16.16156,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:30:12.210430,0.71,-8.490028,0.0,0.0,1125.0,16.16156,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:30:14.613167,0.71,-8.489532,0.0,0.0,1115.0,16.11,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:30:17.090298,0.71,-8.489532,0.0,0.0,1115.0,16.11,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:30:19.694028,0.71,-8.490028,0.0,0.0,1106.0,16.14007,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:30:22.703625,0.71,-8.490028,0.0,0.0,1106.0,16.14007,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:30:25.332655,0.71,-8.490028,0.0,0.0,1125.0,15.99139,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:30:27.970834,0.71,-8.490028,0.0,0.0,1125.0,15.99139,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:30:30.598313,0.71,-8.489734,0.0,0.0,1120.0,16.42083,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:30:33.344933,0.71,-8.490028,0.0,0.0,1127.0,16.38092,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:30:36.103012,0.71,-8.490028,0.0,0.0,1127.0,16.38092,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:30:38.526837,0.71,-8.490028,0.0,0.0,1122.0,16.38006,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:30:41.033685,0.71,-8.490028,0.0,0.0,1122.0,16.38006,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:30:43.757621,0.71,-8.490028,0.0,0.0,1121.0,16.03952,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:30:47.791803,0.71,-8.490028,0.0,0.0,1121.0,16.03952,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:30:50.334392,0.71,-8.490028,0.0,0.0,1130.0,16.22169,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:30:52.989995,0.71,-8.490028,0.0,0.0,1130.0,16.22169,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:30:55.613215,0.71,-8.490028,0.0,0.0,1144.0,16.43928,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:30:58.198921,0.71,-8.490028,0.0,0.0,1144.0,16.43928,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:31:01.155470,0.71,-8.490028,0.0,0.0,1122.0,16.27405,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:31:03.739485,0.71,-8.490028,0.0,0.0,1135.0,15.98924,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:31:06.079915,0.71,-8.490028,0.0,0.0,1135.0,15.98924,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:31:08.641491,0.71,-8.490028,0.0,0.0,1122.0,16.22898,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:31:11.734915,0.71,-8.490028,0.0,0.0,1122.0,16.22898,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:31:14.158847,0.71,-8.490028,0.0,0.0,1159.0,16.07261,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:31:16.727259,0.71,-8.490028,0.0,0.0,1159.0,16.07261,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:31:19.542343,0.71,-8.490028,0.0,0.0,1135.0,15.9815,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:31:22.258080,0.71,-8.490028,0.0,0.0,1135.0,15.9815,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:31:24.618961,0.71,-8.490028,0.0,0.0,1131.0,16.11344,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:31:27.108158,0.71,-8.490028,0.0,0.0,1131.0,16.11344,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:31:30.068772,0.71,-8.490028,0.0,0.0,1136.0,16.36033,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:31:32.558515,0.71,-8.490028,0.0,0.0,1136.0,16.36033,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:31:35.059542,0.71,-8.490028,0.0,0.0,1135.0,16.38735,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:31:37.614722,0.71,-8.490028,0.0,0.0,1135.0,16.38735,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:31:40.072516,0.71,-8.490028,0.0,0.0,1127.0,16.20621,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:31:43.076723,0.71,-8.490028,0.0,0.0,1127.0,16.20621,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:31:45.713697,0.71,-8.490028,0.0,0.0,1137.0,16.24357,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:31:48.476047,0.71,-8.490028,0.0,0.0,1138.0,16.11473,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:31:51.338904,0.71,-8.490028,0.0,0.0,1138.0,16.11473,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:31:55.268857,0.71,-8.490028,0.0,0.0,1132.0,16.12804,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:31:57.681321,0.71,-8.490028,0.0,0.0,1132.0,16.12804,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:32:00.698704,0.71,-8.490028,0.0,0.0,1091.0,16.27579,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:32:03.632554,0.71,-8.490028,0.0,0.0,1139.0,16.04899,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:32:06.336845,0.71,-8.490028,0.0,0.0,1139.0,16.04899,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:32:09.047677,0.71,-8.490028,0.0,0.0,1130.0,16.01201,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:32:11.822102,0.71,-8.490028,0.0,0.0,1130.0,16.01201,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:32:14.366887,0.71,-8.490028,0.0,0.0,1136.0,16.12935,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:32:18.978159,0.71,-8.490028,0.0,0.0,1131.0,16.17745,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:32:21.462309,0.71,-8.490028,0.0,0.0,1131.0,16.17745,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:32:24.626349,0.71,-8.4899,0.0,0.0,1136.0,16.07863,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:32:26.998785,0.71,-8.4899,0.0,0.0,1136.0,16.07863,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:32:29.543501,0.71,-8.489927,0.0,0.0,1136.0,16.06144,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:32:32.196329,0.71,-8.489927,0.0,0.0,1136.0,16.06144,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:32:34.834823,0.71,-8.490028,0.0,0.0,1127.0,16.1448,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:32:37.632227,0.71,-8.490028,0.0,0.0,1127.0,16.1448,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:32:40.214423,0.71,-8.490028,0.0,0.0,1136.0,16.08036,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:32:42.737691,0.71,-8.490028,0.0,0.0,1136.0,16.08036,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:32:45.138661,0.71,-8.490028,0.0,0.0,1130.0,16.33802,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:32:47.453999,0.71,-8.490028,0.0,0.0,1130.0,16.33802,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:32:50.006486,0.71,-8.490028,0.0,0.0,1127.0,16.09109,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:32:52.469569,0.71,-8.490028,0.0,0.0,1127.0,16.09109,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:32:55.272432,0.71,-8.490028,0.0,0.0,1139.0,16.19677,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:33:00.554194,0.71,-8.490028,0.0,0.0,1139.0,16.19677,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:33:02.958186,0.71,-8.490028,0.0,0.0,1132.0,16.36976,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:33:05.476311,0.71,-8.490028,0.0,0.0,1163.0,16.03782,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:33:08.536158,0.71,-8.490028,0.0,0.0,1136.0,16.33458,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:33:11.311736,0.71,-8.490028,0.0,0.0,1136.0,16.33458,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:33:13.700447,0.71,-8.490028,0.0,0.0,1123.0,16.08508,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:33:16.322427,0.71,-8.490028,0.0,0.0,1123.0,16.08508,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:33:18.685050,0.71,-8.489734,0.0,0.0,1136.0,16.26032,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:33:21.099959,0.71,-8.489734,0.0,0.0,1136.0,16.26032,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:33:23.399926,0.71,-8.490028,0.0,0.0,1105.0,15.88387,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:33:26.048913,0.71,-8.490028,0.0,0.0,1105.0,15.88387,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:33:28.664183,0.71,-8.490028,0.0,0.0,1115.0,16.07991,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:33:32.400581,0.71,-8.490028,0.0,0.0,1115.0,16.07991,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:33:34.758527,0.71,-8.490028,0.0,0.0,1133.0,16.27192,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:33:37.126471,0.71,-8.490028,0.0,0.0,1133.0,16.27192,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:33:39.582350,0.71,-8.490028,0.0,0.0,1136.0,16.13277,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:33:42.000917,0.71,-8.490028,0.0,0.0,1136.0,16.13277,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:33:45.456800,0.71,-8.490028,0.0,0.0,1128.0,16.22124,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:33:51.977128,0.71,-8.490028,0.0,0.0,1128.0,16.22124,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:33:57.029468,0.71,-8.4899,0.0,0.0,1116.0,16.168,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:34:01.279207,0.71,-8.490028,0.0,0.0,1138.0,16.22124,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:34:04.169263,0.71,-8.490028,0.0,0.0,1151.0,16.52033,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:34:06.500308,0.71,-8.490028,0.0,0.0,1151.0,16.52033,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:34:09.059994,0.71,-8.490028,0.0,0.0,1138.0,16.18733,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:34:11.415260,0.71,-8.490028,0.0,0.0,1138.0,16.18733,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:34:13.878577,0.71,-8.490028,0.0,0.0,1118.0,16.33158,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:34:16.552815,0.71,-8.490028,0.0,0.0,1118.0,16.33158,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:34:20.021051,0.71,-8.490028,0.0,0.0,1138.0,16.17787,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:34:22.704046,0.71,-8.490028,0.0,0.0,1138.0,16.17787,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:34:25.340300,0.71,-8.490028,0.0,0.0,1143.0,16.20881,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:34:27.903711,0.71,-8.490028,0.0,0.0,1143.0,16.20881,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:34:31.021305,0.71,-8.490028,0.0,0.0,1135.0,16.27234,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:34:33.941840,0.71,-8.490028,0.0,0.0,1140.0,16.21438,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:34:37.599882,0.71,-8.490028,0.0,0.0,1140.0,16.21438,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:34:39.899664,0.71,-8.490028,0.0,0.0,1140.0,16.2543,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:34:42.193983,0.71,-8.490028,0.0,0.0,1140.0,16.2543,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:34:45.023309,0.71,-8.490028,0.0,0.0,1143.0,16.17272,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:34:47.712771,0.71,-8.490028,0.0,0.0,1143.0,16.17272,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:34:50.274661,0.71,-8.490028,0.0,0.0,1132.0,16.09411,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:34:55.550640,0.71,-8.490028,0.0,0.0,1132.0,16.09411,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:34:58.020503,0.71,-8.490028,0.0,0.0,1137.0,16.4367,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:35:00.678392,0.71,-8.489882,0.0,0.0,1105.0,16.08595,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:35:03.298106,0.71,-8.490028,0.0,0.0,1138.0,16.24917,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:35:06.238515,0.71,-8.490028,0.0,0.0,1138.0,16.24917,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:35:08.866656,0.71,-8.490028,0.0,0.0,1140.0,16.19377,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:35:11.127857,0.71,-8.490028,0.0,0.0,1140.0,16.19377,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:35:13.507018,0.71,-8.490028,0.0,0.0,1133.0,16.16628,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:35:16.360676,0.71,-8.490028,0.0,0.0,1133.0,16.16628,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:35:18.829811,0.71,-8.490028,0.0,0.0,1142.0,16.24357,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:35:21.455361,0.71,-8.490028,0.0,0.0,1142.0,16.24357,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:35:24.121853,0.71,-8.490028,0.0,0.0,1114.0,16.18174,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:35:27.019528,0.71,-8.490028,0.0,0.0,1114.0,16.18174,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:35:29.862171,0.71,-8.490028,0.0,0.0,1143.0,16.28736,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:35:32.416503,0.71,-8.490028,0.0,0.0,1143.0,16.28736,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:35:34.948812,0.71,-8.490028,0.0,0.0,1136.0,16.20063,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:35:37.203907,0.71,-8.490028,0.0,0.0,1136.0,16.20063,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:35:40.120175,0.71,-8.490028,0.0,0.0,1104.0,16.04899,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:35:42.358175,0.71,-8.490028,0.0,0.0,1104.0,16.04899,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:35:45.132819,0.71,-8.490028,0.0,0.0,1137.0,16.19377,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:35:47.686289,0.71,-8.490028,0.0,0.0,1137.0,16.19377,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:35:50.252803,0.71,-8.490028,0.0,0.0,1138.0,16.23284,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:35:52.806434,0.71,-8.490028,0.0,0.0,1138.0,16.23284,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:35:56.091391,0.71,-8.490028,0.0,0.0,1141.0,15.97375,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:35:58.430213,0.71,-8.490028,0.0,0.0,1130.0,16.24659,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:36:01.139733,0.71,-8.490028,0.0,0.0,1130.0,16.24659,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:36:03.776334,0.71,-8.490028,0.0,0.0,1148.0,16.14866,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:36:06.246937,0.71,-8.490028,0.0,0.0,1148.0,16.14866,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:36:08.730924,0.71,-8.490028,0.0,0.0,1134.0,16.23371,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:36:11.172673,0.71,-8.490028,0.0,0.0,1134.0,16.23371,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:36:13.645155,0.71,-8.490028,0.0,0.0,1137.0,16.11517,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:36:16.310167,0.71,-8.490028,0.0,0.0,1137.0,16.11517,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:36:20.183678,0.71,-8.490028,0.0,0.0,1133.0,16.23155,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:36:22.701127,0.71,-8.490028,0.0,0.0,1133.0,16.23155,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:36:24.969309,0.71,-8.490028,0.0,0.0,1138.0,16.14093,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:36:27.440023,0.71,-8.490028,0.0,0.0,1138.0,16.14093,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:36:29.886858,0.71,-8.490028,0.0,0.0,1133.0,16.37278,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:36:32.120350,0.71,-8.490028,0.0,0.0,1133.0,16.37278,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:36:34.675242,0.71,-8.490028,0.0,0.0,1139.0,16.27492,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:36:37.257571,0.71,-8.490028,0.0,0.0,1139.0,16.27492,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:36:40.310990,0.71,-8.490028,0.0,0.0,1173.0,16.1753,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:36:42.758418,0.71,-8.490028,0.0,0.0,1173.0,16.1753,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:36:45.448467,0.71,-8.490028,0.0,0.0,1140.0,16.26419,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:36:47.786934,0.71,-8.490028,0.0,0.0,1140.0,16.26419,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:36:50.137992,0.71,-8.490019,0.0,0.0,1141.0,16.29165,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:36:53.559774,0.71,-8.490019,0.0,0.0,1141.0,16.29165,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:36:56.283811,0.71,-8.490028,0.0,0.0,1138.0,16.1594,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:36:59.026300,0.71,-8.490028,0.0,0.0,1136.0,16.30497,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:37:02.136583,0.71,-8.490028,0.0,0.0,1136.0,16.30497,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:37:04.760186,0.71,-8.489624,0.0,0.0,1133.0,16.2234,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:37:07.820168,0.71,-8.489624,0.0,0.0,1133.0,16.2234,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:37:10.403450,0.71,-8.489964,0.0,0.0,1141.0,16.28608,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:37:13.321306,0.71,-8.489964,0.0,0.0,1141.0,16.28608,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:37:15.846279,0.71,-8.490028,0.0,0.0,1143.0,16.04254,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:37:18.646207,0.71,-8.490028,0.0,0.0,1135.0,16.12846,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:37:21.049863,0.71,-8.490028,0.0,0.0,1135.0,16.12846,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:37:23.656472,0.71,-8.490028,0.0,0.0,1137.0,16.23886,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:37:28.568746,0.71,-8.490028,0.0,0.0,1137.0,16.23886,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:37:33.758497,0.71,-8.490028,0.0,0.0,1139.0,16.2775,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:37:36.338818,0.71,-8.490028,0.0,0.0,1151.0,16.31526,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:37:38.823323,0.71,-8.490028,0.0,0.0,1147.0,16.05973,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:37:41.574139,0.71,-8.490028,0.0,0.0,1147.0,16.05973,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:37:43.932976,0.71,-8.490028,0.0,0.0,1108.0,16.13192,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:37:46.288192,0.71,-8.490028,0.0,0.0,1108.0,16.13192,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:37:48.814385,0.71,-8.489991,0.0,0.0,1137.0,16.04469,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:37:51.276825,0.71,-8.489991,0.0,0.0,1137.0,16.04469,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:37:53.795516,0.71,-8.490028,0.0,0.0,1152.0,16.12547,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:37:56.142926,0.71,-8.490028,0.0,0.0,1152.0,16.12547,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:37:58.498638,0.71,-8.490028,0.0,0.0,1136.0,16.32471,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:38:01.004031,0.71,-8.490028,0.0,0.0,1136.0,16.32471,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:38:03.772779,0.71,-8.490028,0.0,0.0,1150.0,16.18389,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:38:06.239461,0.71,-8.490028,0.0,0.0,1150.0,16.18389,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:38:09.504052,0.71,-8.490028,0.0,0.0,1144.0,16.28694,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:38:12.280715,0.71,-8.490028,0.0,0.0,1144.0,16.28694,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:38:15.154675,0.71,-8.490028,0.0,0.0,1155.0,16.00427,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:38:17.630416,0.71,-8.490028,0.0,0.0,1155.0,16.00427,0.0,False,Short_Circuit,46.666666666666664,-6.03
2026-02-10T21:38:21.762062,0.71,-8.490028,0.0,0.0,1114.0,16.19977,0.0,False,Short_Circuit,46.666666666666664,-6.03
